user_id,persona,months_of_history,n_transactions,income_regularity,avg_monthly_income,savings_ratio,bill_payment_count,bill_payment_regularity,transaction_diversity,spending_to_income_ratio,balance_volatility,max_single_txn_pct_balance,circular_transfer_flag,balance_consistency_pass,composite_score,risk_label,tier
U0861_c0519f,thin_file_new_user,2,23,0.0,1345.28,-0.968,1,0.0,0.86,1.968,0.99,5.49,False,True,0.129,insufficient_history,Pending - Needs More History
U0862_8a3c45,risky_irregular,7,173,0.412,3031.88,-0.101,14,0.349,0.904,1.101,1.739,8.07,False,True,0.38449999999999995,low_risk,Platinum/Gold
U0863_080de5,gig_worker,7,308,0.427,7182.94,0.002,27,0.23,0.896,0.998,1.422,4.39,False,True,0.35325,medium_risk,Silver
U0864_dea756,stable_shop_owner,7,249,0.57,5735.03,-0.06,23,0.209,0.908,1.06,1.598,6.29,False,True,0.3984,low_risk,Platinum/Gold
U0865_8fe85a,fraud_gaming,6,68,0.0,2191.43,-0.045,3,0.0,0.852,1.045,2.926,23.42,True,False,0.1278,fraud_flag,Rejected - Fraud Review
U0866_805bd6,risky_irregular,7,146,0.16,2743.12,-0.124,15,0.296,0.903,1.124,1.712,6.54,False,True,0.28025,high_risk,Bronze
U0867_e7f227,risky_irregular,7,152,0.192,2693.33,-0.059,12,0.0,0.906,1.059,2.257,8.15,False,True,0.2031,high_risk,Bronze
U0868_71a473,stable_shop_owner,7,227,0.024,5616.88,-0.039,23,0.0,0.861,1.039,1.869,7.39,False,True,0.13754999999999998,high_risk,Bronze
U0869_9b7b3d,stable_shop_owner,7,245,0.469,6840.18,-0.045,28,0.0,0.904,1.045,1.463,3.05,False,True,0.29974999999999996,high_risk,Bronze
U0870_b3ad0a,thin_file_new_user,2,32,0.0,298.86,-1.103,5,0.0,0.87,2.103,2.146,5.37,False,True,0.1305,insufficient_history,Pending - Needs More History
U0871_2a57fa,stable_shop_owner,7,257,0.356,6011.75,-0.035,25,0.141,0.886,1.035,1.407,4.26,False,True,0.29979999999999996,high_risk,Bronze
U0872_7e687e,fraud_gaming,7,60,0.0,1825.7,-0.142,4,0.0,0.855,1.142,1.68,10.42,True,False,0.12825,fraud_flag,Rejected - Fraud Review
U0873_ba235d,seasonal_farmer,6,75,0.135,188149.04,0.922,7,0.313,0.879,0.078,0.569,0.09,False,True,0.45740000000000003,low_risk,Platinum/Gold
U0874_f40723,thin_file_new_user,2,27,0.0,445.34,-2.2,2,0.0,0.796,3.2,2.592,18.91,False,True,0.1194,insufficient_history,Pending - Needs More History
U0875_18db90,risky_irregular,7,179,0.377,3778.27,-0.095,8,0.005,0.887,1.095,1.566,5.08,False,True,0.26649999999999996,high_risk,Bronze
U0876_75bf75,seasonal_farmer,5,68,0.0,63692.83,0.783,8,0.0,0.92,0.217,0.61,0.1,False,True,0.29460000000000003,high_risk,Bronze
U0877_4e7823,seasonal_farmer,4,99,0.09,351453.54,0.92,9,0.0,0.849,0.08,0.573,0.06,False,True,0.34285,medium_risk,Silver
U0878_b01b9c,thin_file_new_user,2,28,0.0,1205.12,-0.739,2,0.0,0.865,1.739,1.815,4.61,False,True,0.12975,insufficient_history,Pending - Needs More History
U0879_76ddce,gig_worker,7,302,0.544,8482.75,0.011,32,0.401,0.895,0.989,1.556,4.53,False,True,0.44715000000000005,low_risk,Platinum/Gold
U0880_427183,seasonal_farmer,6,80,0.0,88492.64,0.811,7,0.094,0.937,0.189,0.72,0.13,False,True,0.33095,medium_risk,Silver
U0881_970d60,thin_file_new_user,2,31,0.748,2241.9,-0.448,3,0.0,0.876,1.448,1.351,2.6,False,True,0.3932,insufficient_history,Pending - Needs More History
U0882_7ed75f,fraud_gaming,6,64,0.0,2618.14,-0.122,2,0.0,0.808,1.122,2.514,17.58,True,False,0.1212,fraud_flag,Rejected - Fraud Review
U0883_7a05b9,gig_worker,7,304,0.488,4480.81,-0.062,42,0.228,0.876,1.062,1.788,5.73,False,True,0.37059999999999993,medium_risk,Silver
U0884_f3347c,stable_shop_owner,7,240,0.303,4059.86,-0.063,24,0.012,0.857,1.063,1.654,5.61,False,True,0.2382,high_risk,Bronze
U0885_e85ee2,seasonal_farmer,5,94,0.0,95626.21,0.748,6,0.0,0.905,0.252,0.653,0.08,True,True,0.28535,fraud_flag,Rejected - Fraud Review
U0886_7d8fef,seasonal_farmer,4,52,0.0,52953.85,0.736,8,0.2,0.939,0.264,0.585,0.15,True,True,0.34804999999999997,fraud_flag,Rejected - Fraud Review
U0887_72877b,stable_shop_owner,7,276,0.482,6815.17,0.024,20,0.208,0.858,0.976,1.515,4.39,False,True,0.3645999999999999,medium_risk,Silver
U0888_8c20cd,stable_shop_owner,7,269,0.315,4928.49,-0.016,29,0.12,0.864,1.016,1.856,7.79,False,True,0.27585,high_risk,Bronze
U0889_52e67f,thin_file_new_user,2,35,0.104,768.37,-1.671,4,0.855,0.923,2.671,2.229,7.24,False,True,0.43135,insufficient_history,Pending - Needs More History
U0890_3bc645,seasonal_farmer,7,70,0.0,111438.18,0.899,8,0.273,0.904,0.101,0.67,0.12,False,True,0.39730000000000004,low_risk,Platinum/Gold
U0891_ed6e64,fraud_gaming,6,60,0.0,1398.3,-0.162,3,0.0,0.821,1.162,2.831,20.16,True,True,0.12314999999999998,fraud_flag,Rejected - Fraud Review
U0892_0673a2,stable_shop_owner,7,199,0.592,6004.87,-0.007,18,0.295,0.888,1.007,1.399,6.34,False,True,0.42889999999999995,low_risk,Platinum/Gold
U0893_042580,stable_shop_owner,7,242,0.524,4511.99,-0.063,27,0.111,0.874,1.063,1.509,5.29,False,True,0.3478,medium_risk,Silver
U0894_f77442,risky_irregular,7,199,0.507,2353.5,-0.108,14,0.063,0.872,1.108,1.681,8.75,False,True,0.32715,medium_risk,Silver
U0895_e00f9a,risky_irregular,7,144,0.393,842.45,-0.39,12,0.121,0.841,1.39,2.082,31.91,False,True,0.3,high_risk,Bronze
U0896_072172,stable_shop_owner,7,252,0.385,6724.53,0.012,24,0.015,0.898,0.988,1.79,5.7,True,True,0.27635,fraud_flag,Rejected - Fraud Review
U0897_cca747,stable_shop_owner,7,233,0.747,5629.36,0.003,28,0.102,0.909,0.997,1.52,5.62,False,True,0.42899999999999994,low_risk,Platinum/Gold
U0898_1c3299,stable_shop_owner,7,236,0.452,2975.13,-0.133,25,0.063,0.873,1.133,2.001,9.22,False,True,0.30805,medium_risk,Silver
U0899_061301,gig_worker,7,296,0.657,4685.63,-0.031,28,0.048,0.894,1.031,1.458,5.09,False,True,0.37844999999999995,low_risk,Platinum/Gold
